B, F1, F2, H, B, H1, H2, F, comm_cost, num_nodes, mem_cost
1,8,2,1,2,1,2,4,2354053120.0,32,325582848.0
2,1,2,4,1,8,2,1,2354053120.0,32,325582848.0
1,16,1,1,8,1,2,1,2355101696.0,32,314572800.0
8,1,2,1,1,16,1,1,2355101696.0,32,314572800.0
1,1,1,4,1,4,4,1,2357198848.0,20,379584512.0
1,1,1,16,1,1,16,1,2357198848.0,32,352845824.0
1,1,16,1,1,1,1,16,2357198848.0,32,352845824.0
1,2,1,8,1,4,4,1,2357198848.0,32,328728576.0
1,2,8,1,4,1,1,1,2357198848.0,20,365428736.0
1,4,4,1,1,1,1,4,2357198848.0,20,379584512.0
1,4,4,1,1,2,1,8,2357198848.0,32,328728576.0
1,8,2,1,8,1,2,1,2357198848.0,32,314572800.0
4,1,1,1,1,2,8,1,2357198848.0,20,365428736.0
8,1,2,1,1,8,2,1,2357198848.0,32,314572800.0
1,4,4,1,2,1,2,4,2358247424.0,32,328728576.0
2,1,2,4,1,4,4,1,2358247424.0,32,328728576.0
1,2,8,1,2,2,1,4,2359296000.0,32,328728576.0
2,2,1,4,1,2,8,1,2359296000.0,32,328728576.0
1,2,8,1,4,1,2,2,2361393152.0,32,328728576.0
1,2,8,1,4,2,1,2,2361393152.0,32,325582848.0
1,4,4,1,8,1,2,1,2361393152.0,32,317718528.0
1,16,1,1,16,1,1,1,2361393152.0,32,297795584.0
4,1,2,2,1,2,8,1,2361393152.0,32,328728576.0
4,2,1,2,1,2,8,1,2361393152.0,32,325582848.0
8,1,2,1,1,4,4,1,2361393152.0,32,317718528.0
16,1,1,1,1,16,1,1,2361393152.0,32,297795584.0
1,8,2,1,16,1,1,1,2363490304.0,32,297795584.0
16,1,1,1,1,8,2,1,2363490304.0,32,297795584.0
1,1,1,4,1,2,8,1,2365587456.0,20,387448832.0
1,1,1,8,1,1,16,1,2365587456.0,24,369885184.0
1,1,16,1,1,1,1,8,2365587456.0,24,369885184.0
1,2,1,8,1,2,8,1,2365587456.0,32,336592896.0
1,2,8,1,1,1,1,4,2365587456.0,20,387448832.0
1,2,8,1,1,2,1,8,2365587456.0,32,336592896.0
1,2,8,1,2,1,2,4,2366636032.0,32,336592896.0
2,1,2,4,1,2,8,1,2366636032.0,32,336592896.0
1,1,2,8,1,16,1,1,2367684608.0,32,342097920.0
1,4,4,1,16,1,1,1,2367684608.0,32,300941312.0
1,16,1,1,1,1,2,8,2367684608.0,32,342097920.0
16,1,1,1,1,4,4,1,2367684608.0,32,300941312.0
1,1,2,8,1,8,2,1,2369781760.0,32,342097920.0
1,1,16,1,2,1,1,2,2369781760.0,20,388235264.0
1,1,16,1,8,1,1,1,2369781760.0,24,344195072.0
1,2,8,1,8,1,2,1,2369781760.0,32,325582848.0
1,8,2,1,1,1,2,8,2369781760.0,32,342097920.0
1,16,1,1,8,2,1,1,2369781760.0,32,314572800.0
2,1,1,2,1,1,16,1,2369781760.0,20,388235264.0
8,1,1,1,1,1,16,1,2369781760.0,24,344195072.0
8,1,2,1,1,2,8,1,2369781760.0,32,325582848.0
8,2,1,1,1,16,1,1,2369781760.0,32,314572800.0
1,8,2,1,8,2,1,1,2371878912.0,32,314572800.0
8,2,1,1,1,8,2,1,2371878912.0,32,314572800.0
1,1,2,8,1,4,4,1,2373976064.0,32,345243648.0
1,1,16,1,4,1,1,1,2373976064.0,20,381943808.0
1,4,4,1,1,1,2,8,2373976064.0,32,345243648.0
4,1,1,1,1,1,16,1,2373976064.0,20,381943808.0
1,1,16,1,2,2,1,4,2376073216.0,32,345243648.0
1,2,8,1,16,1,1,1,2376073216.0,32,308805632.0
1,4,4,1,8,2,1,1,2376073216.0,32,317718528.0
1,16,1,1,2,1,1,1,2376073216.0,18,429916160.0
2,1,1,1,1,16,1,1,2376073216.0,18,429916160.0
2,2,1,4,1,1,16,1,2376073216.0,32,345243648.0
8,2,1,1,1,4,4,1,2376073216.0,32,317718528.0
16,1,1,1,1,2,8,1,2376073216.0,32,308805632.0
1,1,16,1,4,1,2,2,2378170368.0,32,345243648.0
1,1,16,1,4,2,1,2,2378170368.0,32,342097920.0
1,8,2,1,2,1,1,1,2378170368.0,18,429916160.0
2,1,1,1,1,8,2,1,2378170368.0,18,429916160.0
4,1,2,2,1,1,16,1,2378170368.0,32,345243648.0
4,2,1,2,1,1,16,1,2378170368.0,32,342097920.0
1,1,1,4,1,1,16,1,2382364672.0,20,403963904.0
1,1,2,8,1,2,8,1,2382364672.0,32,353107968.0
1,1,16,1,1,1,1,4,2382364672.0,20,403963904.0
1,1,16,1,1,2,1,8,2382364672.0,32,353107968.0
1,2,1,8,1,1,16,1,2382364672.0,32,353107968.0
1,2,8,1,1,1,2,8,2382364672.0,32,353107968.0
1,4,4,1,2,1,1,1,2382364672.0,18,433061888.0
2,1,1,1,1,4,4,1,2382364672.0,18,433061888.0
1,1,16,1,2,1,2,4,2383413248.0,32,353107968.0
2,1,2,4,1,1,16,1,2383413248.0,32,353107968.0
1,1,1,2,1,16,1,1,2384461824.0,18,444596224.0
1,2,8,1,8,2,1,1,2384461824.0,32,325582848.0
1,16,1,1,1,1,1,2,2384461824.0,18,444596224.0
8,2,1,1,1,2,8,1,2384461824.0,32,325582848.0
1,1,1,2,1,8,2,1,2386558976.0,18,444596224.0
1,1,16,1,8,1,2,1,2386558976.0,32,342097920.0
1,8,2,1,1,1,1,2,2386558976.0,18,444596224.0
8,1,2,1,1,1,16,1,2386558976.0,32,342097920.0
1,1,1,2,1,4,4,1,2390753280.0,18,447741952.0
1,2,8,1,2,1,1,1,2390753280.0,18,440926208.0
1,4,4,1,1,1,1,2,2390753280.0,18,447741952.0
2,1,1,1,1,2,8,1,2390753280.0,18,440926208.0
1,1,16,1,16,1,1,1,2392850432.0,32,325320704.0
16,1,1,1,1,1,16,1,2392850432.0,32,325320704.0
1,16,1,1,2,2,1,2,2397044736.0,24,352321536.0
2,2,1,2,1,16,1,1,2397044736.0,24,352321536.0
1,1,1,2,1,2,8,1,2399141888.0,18,455606272.0
1,1,2,8,1,1,16,1,2399141888.0,32,369623040.0
1,1,16,1,1,1,2,8,2399141888.0,32,369623040.0
1,2,8,1,1,1,1,2,2399141888.0,18,455606272.0
1,8,2,1,2,2,1,2,2399141888.0,24,352321536.0
2,2,1,2,1,8,2,1,2399141888.0,24,352321536.0
1,1,16,1,8,2,1,1,2401239040.0,32,342097920.0
1,2,1,4,1,16,1,1,2401239040.0,24,359661568.0
1,16,1,1,1,2,1,4,2401239040.0,24,359661568.0
1,16,1,1,4,1,2,1,2401239040.0,24,352321536.0
4,1,2,1,1,16,1,1,2401239040.0,24,352321536.0
8,2,1,1,1,1,16,1,2401239040.0,32,342097920.0
1,2,1,4,1,8,2,1,2403336192.0,24,359661568.0
1,4,4,1,2,2,1,2,2403336192.0,24,355467264.0
1,8,2,1,1,2,1,4,2403336192.0,24,359661568.0
1,8,2,1,4,1,2,1,2403336192.0,24,352321536.0
1,16,1,1,2,1,2,2,2403336192.0,24,359661568.0
2,1,2,2,1,16,1,1,2403336192.0,24,359661568.0
2,2,1,2,1,4,4,1,2403336192.0,24,355467264.0
4,1,2,1,1,8,2,1,2403336192.0,24,352321536.0
1,8,2,1,2,1,2,2,2405433344.0,24,359661568.0
1,16,1,1,4,2,1,1,2405433344.0,24,350224384.0
2,1,2,2,1,8,2,1,2405433344.0,24,359661568.0
4,2,1,1,1,16,1,1,2405433344.0,24,350224384.0
1,1,16,1,2,1,1,1,2407530496.0,18,457441280.0
1,2,1,4,1,4,4,1,2407530496.0,24,362807296.0
1,4,4,1,1,2,1,4,2407530496.0,24,362807296.0
1,4,4,1,4,1,2,1,2407530496.0,24,355467264.0
1,8,2,1,4,2,1,1,2407530496.0,24,350224384.0
2,1,1,1,1,1,16,1,2407530496.0,18,457441280.0
4,1,2,1,1,4,4,1,2407530496.0,24,355467264.0
4,2,1,1,1,8,2,1,2407530496.0,24,350224384.0
1,4,4,1,2,1,2,2,2409627648.0,24,362807296.0
2,1,2,2,1,4,4,1,2409627648.0,24,362807296.0
1,2,8,1,2,2,1,2,2411724800.0,24,363331584.0
1,4,4,1,4,2,1,1,2411724800.0,24,353370112.0
2,2,1,2,1,2,8,1,2411724800.0,24,363331584.0
4,2,1,1,1,4,4,1,2411724800.0,24,353370112.0
1,1,1,2,1,1,16,1,2415919104.0,18,472121344.0
1,1,16,1,1,1,1,2,2415919104.0,18,472121344.0
1,2,1,4,1,2,8,1,2415919104.0,24,370671616.0
1,2,8,1,1,2,1,4,2415919104.0,24,370671616.0
1,2,8,1,4,1,2,1,2415919104.0,24,363331584.0
4,1,2,1,1,2,8,1,2415919104.0,24,363331584.0
1,1,2,4,1,16,1,1,2418016256.0,24,375914496.0
1,2,8,1,2,1,2,2,2418016256.0,24,370671616.0
1,16,1,1,1,1,2,4,2418016256.0,24,375914496.0
2,1,2,2,1,2,8,1,2418016256.0,24,370671616.0
1,1,2,4,1,8,2,1,2420113408.0,24,375914496.0
1,2,8,1,4,2,1,1,2420113408.0,24,361234432.0
1,8,2,1,1,1,2,4,2420113408.0,24,375914496.0
4,2,1,1,1,2,8,1,2420113408.0,24,361234432.0
1,1,2,4,1,4,4,1,2424307712.0,24,379060224.0
1,4,4,1,1,1,2,4,2424307712.0,24,379060224.0
1,8,1,1,1,8,1,1,2424307712.0,16,553648128.0
1,1,16,1,2,2,1,2,2428502016.0,24,379846656.0
1,4,2,1,1,8,1,1,2428502016.0,16,555745280.0
1,8,1,1,1,4,2,1,2428502016.0,16,555745280.0
2,2,1,2,1,1,16,1,2428502016.0,24,379846656.0
1,1,2,4,1,2,8,1,2432696320.0,24,386924544.0
1,1,16,1,1,2,1,4,2432696320.0,24,387186688.0
1,1,16,1,4,1,2,1,2432696320.0,24,379846656.0
1,2,1,4,1,1,16,1,2432696320.0,24,387186688.0
1,2,8,1,1,1,2,4,2432696320.0,24,386924544.0
1,4,2,1,1,4,2,1,2432696320.0,16,557842432.0
4,1,2,1,1,1,16,1,2432696320.0,24,379846656.0
1,1,16,1,2,1,2,2,2434793472.0,24,387186688.0
2,1,2,2,1,1,16,1,2434793472.0,24,387186688.0
1,1,16,1,4,2,1,1,2436890624.0,24,377749504.0
1,2,4,1,1,8,1,1,2436890624.0,16,563085312.0
1,8,1,1,1,2,4,1,2436890624.0,16,563085312.0
4,2,1,1,1,1,16,1,2436890624.0,24,377749504.0
1,2,4,1,1,4,2,1,2441084928.0,16,565182464.0
1,4,2,1,1,2,4,1,2441084928.0,16,565182464.0
1,1,2,4,1,1,16,1,2449473536.0,24,403439616.0
1,1,16,1,1,1,2,4,2449473536.0,24,403439616.0
1,2,4,1,1,2,4,1,2449473536.0,16,572522496.0
1,1,1,1,1,16,1,1,2451570688.0,17,580911104.0
1,16,1,1,1,1,1,1,2451570688.0,17,580911104.0
1,1,1,1,1,8,2,1,2453667840.0,17,580911104.0
1,1,8,1,1,8,1,1,2453667840.0,16,579338240.0
1,8,1,1,1,1,8,1,2453667840.0,16,579338240.0
1,8,2,1,1,1,1,1,2453667840.0,17,580911104.0
1,1,1,1,1,4,4,1,2457862144.0,17,584056832.0
1,1,8,1,1,4,2,1,2457862144.0,16,581435392.0
1,4,2,1,1,1,8,1,2457862144.0,16,581435392.0
1,4,4,1,1,1,1,1,2457862144.0,17,584056832.0
1,4,1,4,1,16,1,1,2459959296.0,32,351272960.0
1,16,1,1,1,4,1,4,2459959296.0,32,351272960.0
1,16,1,1,2,4,1,2,2459959296.0,32,348127232.0
2,4,1,2,1,16,1,1,2459959296.0,32,348127232.0
1,4,1,4,1,8,2,1,2462056448.0,32,351272960.0
1,8,2,1,1,4,1,4,2462056448.0,32,351272960.0
1,8,2,1,2,4,1,2,2462056448.0,32,348127232.0
1,16,1,1,2,2,2,2,2462056448.0,32,351272960.0
2,2,2,2,1,16,1,1,2462056448.0,32,351272960.0
2,4,1,2,1,8,2,1,2462056448.0,32,348127232.0
1,8,2,1,2,2,2,2,2464153600.0,32,351272960.0
1,16,1,1,4,1,4,1,2464153600.0,32,351272960.0
1,16,1,1,4,2,2,1,2464153600.0,32,348127232.0
2,2,2,2,1,8,2,1,2464153600.0,32,351272960.0
4,1,4,1,1,16,1,1,2464153600.0,32,351272960.0
4,2,2,1,1,16,1,1,2464153600.0,32,348127232.0
1,1,1,1,1,2,8,1,2466250752.0,17,591921152.0
1,1,8,1,1,2,4,1,2466250752.0,16,588775424.0
1,2,4,1,1,1,8,1,2466250752.0,16,588775424.0
1,2,8,1,1,1,1,1,2466250752.0,17,591921152.0
1,4,1,4,1,4,4,1,2466250752.0,32,354418688.0
1,4,4,1,1,4,1,4,2466250752.0,32,354418688.0
1,4,4,1,2,4,1,2,2466250752.0,32,351272960.0
1,8,2,1,4,1,4,1,2466250752.0,32,351272960.0
1,8,2,1,4,2,2,1,2466250752.0,32,348127232.0
2,4,1,2,1,4,4,1,2466250752.0,32,351272960.0
4,1,4,1,1,8,2,1,2466250752.0,32,351272960.0
4,2,2,1,1,8,2,1,2466250752.0,32,348127232.0
1,2,2,4,1,16,1,1,2468347904.0,32,359137280.0
1,4,4,1,2,2,2,2,2468347904.0,32,354418688.0
1,16,1,1,1,2,2,4,2468347904.0,32,359137280.0
2,2,2,2,1,4,4,1,2468347904.0,32,354418688.0
1,16,1,1,2,1,4,2,2469396480.0,32,359137280.0
2,1,4,2,1,16,1,1,2469396480.0,32,359137280.0
1,2,2,4,1,8,2,1,2470445056.0,32,359137280.0
1,4,4,1,4,1,4,1,2470445056.0,32,354418688.0
1,4,4,1,4,2,2,1,2470445056.0,32,351272960.0
1,8,2,1,1,2,2,4,2470445056.0,32,359137280.0
1,16,1,1,4,4,1,1,2470445056.0,32,348127232.0
4,1,4,1,1,4,4,1,2470445056.0,32,354418688.0
4,2,2,1,1,4,4,1,2470445056.0,32,351272960.0
4,4,1,1,1,16,1,1,2470445056.0,32,348127232.0
1,8,2,1,2,1,4,2,2471493632.0,32,359137280.0
2,1,4,2,1,8,2,1,2471493632.0,32,359137280.0
1,8,2,1,4,4,1,1,2472542208.0,32,348127232.0
4,4,1,1,1,8,2,1,2472542208.0,32,348127232.0
1,2,2,4,1,4,4,1,2474639360.0,32,362283008.0
1,2,8,1,1,4,1,4,2474639360.0,32,362283008.0
1,2,8,1,2,4,1,2,2474639360.0,32,359137280.0
1,4,1,4,1,2,8,1,2474639360.0,32,362283008.0
1,4,4,1,1,2,2,4,2474639360.0,32,362283008.0
2,4,1,2,1,2,8,1,2474639360.0,32,359137280.0
1,4,4,1,2,1,4,2,2475687936.0,32,362283008.0
2,1,4,2,1,4,4,1,2475687936.0,32,362283008.0
1,2,8,1,2,2,2,2,2476736512.0,32,362283008.0
1,4,4,1,4,4,1,1,2476736512.0,32,351272960.0
2,2,2,2,1,2,8,1,2476736512.0,32,362283008.0
4,4,1,1,1,4,4,1,2476736512.0,32,351272960.0
1,2,8,1,4,1,4,1,2478833664.0,32,362283008.0
1,2,8,1,4,2,2,1,2478833664.0,32,359137280.0
4,1,4,1,1,2,8,1,2478833664.0,32,362283008.0
4,2,2,1,1,2,8,1,2478833664.0,32,359137280.0
1,1,1,1,1,1,16,1,2483027968.0,17,608436224.0
1,1,8,1,1,1,8,1,2483027968.0,16,605028352.0
1,1,16,1,1,1,1,1,2483027968.0,17,608436224.0
1,2,2,4,1,2,8,1,2483027968.0,32,370147328.0
1,2,8,1,1,2,2,4,2483027968.0,32,370147328.0
1,2,8,1,2,1,4,2,2484076544.0,32,370147328.0
2,1,4,2,1,2,8,1,2484076544.0,32,370147328.0
1,1,4,4,1,16,1,1,2485125120.0,32,375652352.0
1,2,8,1,4,4,1,1,2485125120.0,32,359137280.0
1,16,1,1,1,1,4,4,2485125120.0,32,375652352.0
4,4,1,1,1,2,8,1,2485125120.0,32,359137280.0
1,1,4,4,1,8,2,1,2487222272.0,32,375652352.0
1,8,2,1,1,1,4,4,2487222272.0,32,375652352.0
1,1,4,4,1,4,4,1,2491416576.0,32,378798080.0
1,1,16,1,1,4,1,4,2491416576.0,32,378798080.0
1,1,16,1,2,4,1,2,2491416576.0,32,375652352.0
1,4,1,4,1,1,16,1,2491416576.0,32,378798080.0
1,4,4,1,1,1,4,4,2491416576.0,32,378798080.0
2,4,1,2,1,1,16,1,2491416576.0,32,375652352.0
1,1,16,1,2,2,2,2,2493513728.0,32,378798080.0
2,2,2,2,1,1,16,1,2493513728.0,32,378798080.0
1,1,16,1,4,1,4,1,2495610880.0,32,378798080.0
1,1,16,1,4,2,2,1,2495610880.0,32,375652352.0
4,1,4,1,1,1,16,1,2495610880.0,32,378798080.0
4,2,2,1,1,1,16,1,2495610880.0,32,375652352.0
1,1,4,4,1,2,8,1,2499805184.0,32,386662400.0
1,1,16,1,1,2,2,4,2499805184.0,32,386662400.0
1,2,2,4,1,1,16,1,2499805184.0,32,386662400.0
1,2,8,1,1,1,4,4,2499805184.0,32,386662400.0
1,1,16,1,2,1,4,2,2500853760.0,32,386662400.0
2,1,4,2,1,1,16,1,2500853760.0,32,386662400.0
1,1,16,1,4,4,1,1,2501902336.0,32,375652352.0
1,2,1,2,1,16,1,1,2501902336.0,20,427819008.0
1,16,1,1,1,2,1,2,2501902336.0,20,427819008.0
1,16,1,1,2,2,1,1,2501902336.0,20,421527552.0
2,2,1,1,1,16,1,1,2501902336.0,20,421527552.0
4,4,1,1,1,1,16,1,2501902336.0,32,375652352.0
1,2,1,2,1,8,2,1,2503999488.0,20,427819008.0
1,8,2,1,1,2,1,2,2503999488.0,20,427819008.0
1,8,2,1,2,2,1,1,2503999488.0,20,421527552.0
2,2,1,1,1,8,2,1,2503999488.0,20,421527552.0
1,16,1,1,2,1,2,1,2506096640.0,20,427819008.0
2,1,2,1,1,16,1,1,2506096640.0,20,427819008.0
1,2,1,2,1,4,4,1,2508193792.0,20,430964736.0
1,4,4,1,1,2,1,2,2508193792.0,20,430964736.0
1,4,4,1,2,2,1,1,2508193792.0,20,424673280.0
1,8,2,1,2,1,2,1,2508193792.0,20,427819008.0
2,1,2,1,1,8,2,1,2508193792.0,20,427819008.0
2,2,1,1,1,4,4,1,2508193792.0,20,424673280.0
1,4,4,1,2,1,2,1,2512388096.0,20,430964736.0
2,1,2,1,1,4,4,1,2512388096.0,20,430964736.0
1,1,4,4,1,1,16,1,2516582400.0,32,403177472.0
1,1,16,1,1,1,4,4,2516582400.0,32,403177472.0
1,2,1,2,1,2,8,1,2516582400.0,20,438829056.0
1,2,8,1,1,2,1,2,2516582400.0,20,438829056.0
1,2,8,1,2,2,1,1,2516582400.0,20,432537600.0
2,2,1,1,1,2,8,1,2516582400.0,20,432537600.0
1,1,2,2,1,16,1,1,2518679552.0,20,443547648.0
1,16,1,1,1,1,2,2,2518679552.0,20,443547648.0
1,1,2,2,1,8,2,1,2520776704.0,20,443547648.0
1,2,8,1,2,1,2,1,2520776704.0,20,438829056.0
1,8,2,1,1,1,2,2,2520776704.0,20,443547648.0
2,1,2,1,1,2,8,1,2520776704.0,20,438829056.0
1,1,2,2,1,4,4,1,2524971008.0,20,446693376.0
1,4,4,1,1,1,2,2,2524971008.0,20,446693376.0
1,1,2,2,1,2,8,1,2533359616.0,20,454557696.0
1,1,16,1,1,2,1,2,2533359616.0,20,455344128.0
1,1,16,1,2,2,1,1,2533359616.0,20,449052672.0
1,2,1,2,1,1,16,1,2533359616.0,20,455344128.0
1,2,8,1,1,1,2,2,2533359616.0,20,454557696.0
2,2,1,1,1,1,16,1,2533359616.0,20,449052672.0
1,1,16,1,2,1,2,1,2537553920.0,20,455344128.0
2,1,2,1,1,1,16,1,2537553920.0,20,455344128.0
1,1,2,2,1,1,16,1,2550136832.0,20,471072768.0
1,1,16,1,1,1,2,2,2550136832.0,20,471072768.0
1,4,1,2,1,16,1,1,2627731456.0,24,419430400.0
1,16,1,1,1,4,1,2,2627731456.0,24,419430400.0
1,4,1,2,1,8,2,1,2629828608.0,24,419430400.0
1,8,2,1,1,4,1,2,2629828608.0,24,419430400.0
1,16,1,1,2,2,2,1,2631925760.0,24,419430400.0
1,16,1,1,2,4,1,1,2631925760.0,24,417333248.0
2,2,2,1,1,16,1,1,2631925760.0,24,419430400.0
2,4,1,1,1,16,1,1,2631925760.0,24,417333248.0
1,4,1,2,1,4,4,1,2634022912.0,24,422576128.0
1,4,4,1,1,4,1,2,2634022912.0,24,422576128.0
1,8,2,1,2,2,2,1,2634022912.0,24,419430400.0
1,8,2,1,2,4,1,1,2634022912.0,24,417333248.0
2,2,2,1,1,8,2,1,2634022912.0,24,419430400.0
2,4,1,1,1,8,2,1,2634022912.0,24,417333248.0
1,2,2,2,1,16,1,1,2636120064.0,24,426770432.0
1,16,1,1,1,2,2,2,2636120064.0,24,426770432.0
1,2,2,2,1,8,2,1,2638217216.0,24,426770432.0
1,4,4,1,2,2,2,1,2638217216.0,24,422576128.0
1,4,4,1,2,4,1,1,2638217216.0,24,420478976.0
1,8,2,1,1,2,2,2,2638217216.0,24,426770432.0
1,16,1,1,2,1,4,1,2638217216.0,24,426770432.0
2,1,4,1,1,16,1,1,2638217216.0,24,426770432.0
2,2,2,1,1,4,4,1,2638217216.0,24,422576128.0
2,4,1,1,1,4,4,1,2638217216.0,24,420478976.0
1,8,2,1,2,1,4,1,2640314368.0,24,426770432.0
2,1,4,1,1,8,2,1,2640314368.0,24,426770432.0
1,2,2,2,1,4,4,1,2642411520.0,24,429916160.0
1,2,8,1,1,4,1,2,2642411520.0,24,430440448.0
1,4,1,2,1,2,8,1,2642411520.0,24,430440448.0
1,4,4,1,1,2,2,2,2642411520.0,24,429916160.0
1,4,4,1,2,1,4,1,2644508672.0,24,429916160.0
2,1,4,1,1,4,4,1,2644508672.0,24,429916160.0
1,2,8,1,2,2,2,1,2646605824.0,24,430440448.0
1,2,8,1,2,4,1,1,2646605824.0,24,428343296.0
2,2,2,1,1,2,8,1,2646605824.0,24,430440448.0
2,4,1,1,1,2,8,1,2646605824.0,24,428343296.0
1,2,2,2,1,2,8,1,2650800128.0,24,437780480.0
1,2,8,1,1,2,2,2,2650800128.0,24,437780480.0
1,1,4,2,1,16,1,1,2652897280.0,24,443023360.0
1,2,8,1,2,1,4,1,2652897280.0,24,437780480.0
1,16,1,1,1,1,4,2,2652897280.0,24,443023360.0
2,1,4,1,1,2,8,1,2652897280.0,24,437780480.0
1,1,4,2,1,8,2,1,2654994432.0,24,443023360.0
1,8,2,1,1,1,4,2,2654994432.0,24,443023360.0
1,1,4,2,1,4,4,1,2659188736.0,24,446169088.0
1,1,16,1,1,4,1,2,2659188736.0,24,446955520.0
1,4,1,2,1,1,16,1,2659188736.0,24,446955520.0
1,4,4,1,1,1,4,2,2659188736.0,24,446169088.0
1,1,16,1,2,2,2,1,2663383040.0,24,446955520.0
1,1,16,1,2,4,1,1,2663383040.0,24,444858368.0
2,2,2,1,1,1,16,1,2663383040.0,24,446955520.0
2,4,1,1,1,1,16,1,2663383040.0,24,444858368.0
1,1,4,2,1,2,8,1,2667577344.0,24,454033408.0
1,1,16,1,1,2,2,2,2667577344.0,24,454295552.0
1,2,2,2,1,1,16,1,2667577344.0,24,454295552.0
1,2,8,1,1,1,4,2,2667577344.0,24,454033408.0
1,1,16,1,2,1,4,1,2669674496.0,24,454295552.0
2,1,4,1,1,1,16,1,2669674496.0,24,454295552.0
1,1,4,2,1,1,16,1,2684354560.0,24,470548480.0
1,1,16,1,1,1,4,2,2684354560.0,24,470548480.0
1,2,1,1,1,16,1,1,2703228928.0,18,564133888.0
1,16,1,1,1,2,1,1,2703228928.0,18,564133888.0
1,2,1,1,1,8,2,1,2705326080.0,18,564133888.0
1,8,2,1,1,2,1,1,2705326080.0,18,564133888.0
1,2,1,1,1,4,4,1,2709520384.0,18,567279616.0
1,4,4,1,1,2,1,1,2709520384.0,18,567279616.0
1,2,1,1,1,2,8,1,2717908992.0,18,575143936.0
1,2,8,1,1,2,1,1,2717908992.0,18,575143936.0
1,1,2,1,1,16,1,1,2720006144.0,18,578813952.0
1,16,1,1,1,1,2,1,2720006144.0,18,578813952.0
1,1,2,1,1,8,2,1,2722103296.0,18,578813952.0
1,8,2,1,1,1,2,1,2722103296.0,18,578813952.0
1,1,2,1,1,4,4,1,2726297600.0,18,581959680.0
1,4,4,1,1,1,2,1,2726297600.0,18,581959680.0
1,1,2,1,1,2,8,1,2734686208.0,18,589824000.0
1,1,16,1,1,2,1,1,2734686208.0,18,591659008.0
1,2,1,1,1,1,16,1,2734686208.0,18,591659008.0
1,2,8,1,1,1,2,1,2734686208.0,18,589824000.0
1,1,2,1,1,1,16,1,2751463424.0,18,606339072.0
1,1,16,1,1,1,2,1,2751463424.0,18,606339072.0
1,8,1,2,1,16,1,1,2891972608.0,32,415236096.0
1,16,1,1,1,8,1,2,2891972608.0,32,415236096.0
1,8,1,2,1,8,2,1,2894069760.0,32,415236096.0
1,8,2,1,1,8,1,2,2894069760.0,32,415236096.0
1,4,2,2,1,16,1,1,2896166912.0,32,418381824.0
1,16,1,1,1,4,2,2,2896166912.0,32,418381824.0
1,16,1,1,2,4,2,1,2896166912.0,32,415236096.0
2,4,2,1,1,16,1,1,2896166912.0,32,415236096.0
1,4,2,2,1,8,2,1,2898264064.0,32,418381824.0
1,4,4,1,1,8,1,2,2898264064.0,32,418381824.0
1,8,1,2,1,4,4,1,2898264064.0,32,418381824.0
1,8,2,1,1,4,2,2,2898264064.0,32,418381824.0
1,8,2,1,2,4,2,1,2898264064.0,32,415236096.0
1,16,1,1,2,2,4,1,2898264064.0,32,418381824.0
1,16,1,1,2,8,1,1,2898264064.0,32,415236096.0
2,2,4,1,1,16,1,1,2898264064.0,32,418381824.0
2,4,2,1,1,8,2,1,2898264064.0,32,415236096.0
2,8,1,1,1,16,1,1,2898264064.0,32,415236096.0
1,8,2,1,2,2,4,1,2900361216.0,32,418381824.0
1,8,2,1,2,8,1,1,2900361216.0,32,415236096.0
2,2,4,1,1,8,2,1,2900361216.0,32,418381824.0
2,8,1,1,1,8,2,1,2900361216.0,32,415236096.0
1,4,2,2,1,4,4,1,2902458368.0,32,421527552.0
1,4,4,1,1,4,2,2,2902458368.0,32,421527552.0
1,4,4,1,2,4,2,1,2902458368.0,32,418381824.0
2,4,2,1,1,4,4,1,2902458368.0,32,418381824.0
1,2,4,2,1,16,1,1,2904555520.0,32,426246144.0
1,4,4,1,2,2,4,1,2904555520.0,32,421527552.0
1,4,4,1,2,8,1,1,2904555520.0,32,418381824.0
1,16,1,1,1,2,4,2,2904555520.0,32,426246144.0
2,2,4,1,1,4,4,1,2904555520.0,32,421527552.0
2,8,1,1,1,4,4,1,2904555520.0,32,418381824.0
1,16,1,1,2,1,8,1,2905604096.0,32,426246144.0
2,1,8,1,1,16,1,1,2905604096.0,32,426246144.0
1,2,4,2,1,8,2,1,2906652672.0,32,426246144.0
1,2,8,1,1,8,1,2,2906652672.0,32,426246144.0
1,8,1,2,1,2,8,1,2906652672.0,32,426246144.0
1,8,2,1,1,2,4,2,2906652672.0,32,426246144.0
1,8,2,1,2,1,8,1,2907701248.0,32,426246144.0
2,1,8,1,1,8,2,1,2907701248.0,32,426246144.0
1,2,4,2,1,4,4,1,2910846976.0,32,429391872.0
1,2,8,1,1,4,2,2,2910846976.0,32,429391872.0
1,2,8,1,2,4,2,1,2910846976.0,32,426246144.0
1,4,2,2,1,2,8,1,2910846976.0,32,429391872.0
1,4,4,1,1,2,4,2,2910846976.0,32,429391872.0
2,4,2,1,1,2,8,1,2910846976.0,32,426246144.0
1,4,4,1,2,1,8,1,2911895552.0,32,429391872.0
2,1,8,1,1,4,4,1,2911895552.0,32,429391872.0
1,2,8,1,2,2,4,1,2912944128.0,32,429391872.0
1,2,8,1,2,8,1,1,2912944128.0,32,426246144.0
